transaction_id,date,amount,vendor,department,account_type,payment_method,employee,invoice_id,fraud_label,fraud_type,vendor_transaction_count,vendor_avg_amount,amount_deviation,is_round_number,transactions_per_day_vendor,is_duplicate_invoice
TX-002507,2024-01-24 07:42:00,1741.39,Vendor_074,Support,Operations,Wire,Emp_098,INV-Vendor_074-849320,0,normal,34,3705.2793562097586,-1963.8893562097585,0,8,0
TX-002508,2024-02-19 18:25:00,1266.09,Vendor_072,Legal,Operations,Card,Emp_077,INV-Vendor_072-344592,0,normal,21,2526.322857142857,-1260.2328571428573,0,1,0
TX-002509,2024-02-28 23:10:00,4017.49,Vendor_012,Marketing,Operations,Wire,Emp_086,INV-Vendor_012-758307,0,normal,32,2499.3235160701242,1518.1664839298755,0,2,0
TX-002510,2024-01-24 20:38:00,2923.08,Vendor_008,Legal,Payroll,Wire,Emp_082,INV-Vendor_008-568545,0,normal,38,2659.1583783783785,263.9216216216214,0,12,0
TX-002511,2024-01-05 21:45:00,3225.75,Vendor_086,Sales,Travel,ACH,Emp_071,INV-Vendor_086-593733,0,normal,35,3206.610882352941,19.13911764705881,0,5,0
TX-002512,2024-02-04 07:32:00,2054.33,Vendor_066,Sales,Payroll,Card,Emp_091,INV-Vendor_066-538282,0,normal,32,2144.8066657789423,-90.47666577894233,0,4,0
TX-002513,2024-01-21 01:34:00,4321.08,Vendor_058,Legal,Supplies,Check,Emp_100,INV-Vendor_058-477123,0,normal,34,2718.410294117647,1602.669705882353,0,3,0
TX-002514,2024-02-26 04:25:00,4259.92,Vendor_001,Legal,Travel,Card,Emp_008,INV-Vendor_001-194594,0,normal,22,3603.7710087726696,656.1489912273305,0,4,0
TX-002515,2024-02-28 01:26:00,543.72,Vendor_095,Sales,Operations,Check,Emp_100,INV-Vendor_095-865962,0,normal,42,2756.728095238095,-2213.008095238095,0,5,0
TX-002516,2024-01-01 09:01:00,3765.82,Vendor_046,Marketing,Payroll,Card,Emp_026,INV-Vendor_046-501905,0,normal,33,3052.1432305611957,713.6767694388045,0,4,0
TX-002517,2024-01-25 20:09:00,108.6,Vendor_090,HR,Operations,Card,Emp_083,INV-Vendor_090-475508,0,normal,25,3892.3379999999997,-3783.738,0,1,0
TX-002518,2024-01-20 18:00:00,2327.24,Vendor_001,Support,Supplies,Wire,Emp_113,INV-Vendor_001-498685,0,normal,22,3603.7710087726696,-1276.5310087726698,0,4,0
TX-002519,2024-01-09 18:04:00,854.9,Vendor_081,Marketing,IT,Check,Emp_004,INV-Vendor_081-877246,1,high_frequency,30,3787.006065906091,-2932.106065906091,0,5,0
TX-002520,2024-01-19 15:07:00,121.82,Vendor_010,HR,IT,Wire,Emp_119,INV-Vendor_032-671406,1,duplicate_invoice,22,2547.3354466749174,-2425.5154466749173,0,1,1
TX-002521,2024-02-15 00:13:00,1597.48,Vendor_040,Support,Travel,Card,Emp_069,INV-Vendor_040-761525,0,normal,32,3123.052929000477,-1525.572929000477,0,4,0
TX-002522,2024-02-09 08:22:00,4697.67,Vendor_049,Engineering,Supplies,Check,Emp_056,INV-Vendor_049-107377,0,normal,35,2968.721142857143,1728.948857142857,0,4,0
TX-002523,2024-02-26 17:31:00,1941.19,Vendor_065,HR,Consulting,Card,Emp_010,INV-Vendor_065-561962,0,normal,35,3155.7917276126786,-1214.6017276126786,0,1,0
TX-002524,2024-02-02 03:51:00,2835.88,Vendor_018,Legal,Operations,ACH,Emp_095,INV-Vendor_018-751544,0,normal,25,3244.913714910847,-409.0337149108468,0,1,0
TX-002525,2024-01-15 06:18:00,3556.07,Vendor_044,Engineering,Consulting,Card,Emp_018,INV-Vendor_044-172111,0,normal,35,3137.537058823529,418.532941176471,0,5,0
TX-002526,2024-01-30 19:56:00,4685.72,Vendor_027,HR,Consulting,ACH,Emp_023,INV-Vendor_027-653821,0,normal,24,4649.952627401481,35.767372598519614,0,13,0
TX-002527,2024-02-20 01:53:00,2079.89,Vendor_074,Engineering,Supplies,Check,Emp_120,INV-Vendor_074-206644,0,normal,34,3705.2793562097586,-1625.3893562097587,0,8,0
TX-002528,2024-02-23 16:13:00,4394.8,Vendor_057,Sales,Payroll,Card,Emp_109,INV-Vendor_057-953484,0,normal,28,3861.44182160464,533.35817839536,0,6,0
TX-002529,2024-02-13 06:30:00,1779.18,Vendor_063,Legal,Consulting,Card,Emp_109,INV-Vendor_063-877900,0,normal,30,2872.7581223683005,-1093.5781223683005,0,4,0
TX-002530,2024-02-24 21:29:00,3417.05,Vendor_084,Finance,IT,Check,Emp_029,INV-Vendor_084-599448,0,normal,44,3595.354474626231,-178.30447462623079,0,1,0
TX-002531,2024-02-01 21:38:00,2219.99,Vendor_091,Support,IT,Check,Emp_010,INV-Vendor_091-631532,0,normal,23,2089.608260869565,130.38173913043465,0,11,0
TX-002532,2024-02-04 12:57:00,2123.03,Vendor_070,Operations,Operations,ACH,Emp_099,INV-Vendor_070-576751,0,normal,27,2500.182222222222,-377.152222222222,0,5,0
TX-002533,2024-01-03 03:14:00,525.13,Vendor_040,Finance,Payroll,Card,Emp_116,INV-Vendor_040-878549,0,normal,32,3123.052929000477,-2597.922929000477,0,6,0
TX-002534,2024-01-10 05:51:00,3899.22,Vendor_012,HR,Supplies,Wire,Emp_088,INV-Vendor_012-124910,0,normal,32,2499.3235160701242,1399.8964839298756,0,2,0
TX-002535,2024-02-07 14:25:00,1012.53,Vendor_050,HR,Supplies,Wire,Emp_009,INV-Vendor_050-307083,0,normal,26,2861.6157661684847,-1849.0857661684847,0,1,0
TX-002536,2024-02-24 11:09:00,11928.81744572135,Vendor_074,Engineering,Supplies,Wire,Emp_073,INV-Vendor_074-804312,1,high_amount,34,3705.2793562097586,8223.538089511592,0,8,0
TX-002537,2024-02-19 22:56:00,4393.71,Vendor_092,Engineering,IT,Check,Emp_118,INV-Vendor_092-526495,0,normal,32,2637.2259197610306,1756.4840802389695,0,1,0
TX-002538,2024-02-04 05:41:00,668.53,Vendor_073,Legal,Operations,ACH,Emp_115,INV-Vendor_073-218812,0,normal,30,2825.4158620689655,-2156.8858620689653,0,8,0
TX-002539,2024-01-09 12:10:00,4016.6,Vendor_052,Sales,Consulting,Card,Emp_096,INV-Vendor_052-235204,0,normal,27,3824.131111111111,192.46888888888907,0,4,0
TX-002540,2024-02-05 08:10:00,3571.66,Vendor_002,Legal,Travel,Check,Emp_037,INV-Vendor_002-557076,0,normal,29,2921.2093209032923,650.4506790967075,0,4,0
TX-002541,2024-01-13 17:11:00,510.13,Vendor_024,Finance,Consulting,Check,Emp_038,INV-Vendor_024-444435,0,normal,22,3212.8424589157476,-2702.7124589157474,0,1,0
TX-002542,2024-01-12 02:40:00,295.97,Vendor_020,Engineering,Payroll,Card,Emp_017,INV-Vendor_020-232052,0,normal,37,4048.926765951174,-3752.956765951174,0,5,0
TX-002543,2024-02-07 04:53:00,4462.6,Vendor_069,Support,Travel,Card,Emp_073,INV-Vendor_069-609294,0,normal,24,2413.8735,2048.7265,0,1,0
TX-002544,2024-02-23 23:22:00,4577.64,Vendor_018,Finance,Travel,Card,Emp_107,INV-Vendor_018-751662,0,normal,25,3244.913714910847,1332.7262850891534,0,1,0
TX-002545,2024-01-31 17:16:00,3986.12,Vendor_037,Finance,Travel,ACH,Emp_110,INV-Vendor_037-122805,0,normal,34,2707.582727272727,1278.537272727273,0,4,0
TX-002546,2024-02-15 14:01:00,117.58,Vendor_098,Engineering,Consulting,Card,Emp_025,INV-Vendor_098-537487,0,normal,33,3524.635628271743,-3407.055628271743,0,2,0
TX-002547,2024-01-26 11:03:00,3165.41,Vendor_081,Engineering,Supplies,ACH,Emp_076,INV-Vendor_081-213142,0,normal,30,3787.006065906091,-621.5960659060911,0,4,0
TX-002548,2024-01-30 12:48:00,2717.14,Vendor_099,Engineering,Payroll,Check,Emp_009,INV-Vendor_099-613975,0,normal,21,2417.6414285714286,299.49857142857127,0,5,0
TX-002549,2024-02-12 09:27:00,2041.67,Vendor_073,Legal,Consulting,Check,Emp_091,INV-Vendor_073-529206,0,normal,30,2825.4158620689655,-783.7458620689654,0,8,0
TX-002550,2024-02-16 16:48:00,4883.46,Vendor_084,Marketing,Operations,Check,Emp_111,INV-Vendor_084-244041,0,normal,44,3595.354474626231,1288.105525373769,0,3,0
TX-002551,2024-01-29 20:42:00,3791.0,Vendor_088,Marketing,Payroll,ACH,Emp_085,INV-Vendor_088-499285,0,normal,28,2593.798461538461,1197.2015384615388,0,6,0
TX-002552,2024-02-01 08:08:00,3590.1,Vendor_073,Finance,Operations,ACH,Emp_068,INV-Vendor_073-660762,0,normal,30,2825.4158620689655,764.6841379310345,0,8,0
TX-002553,2024-01-12 11:28:00,1747.97,Vendor_045,Finance,Operations,Check,Emp_033,INV-Vendor_045-486512,0,normal,34,3352.6271875,-1604.6571875000002,0,11,0
TX-002554,2024-02-16 20:58:00,1691.91,Vendor_084,HR,Supplies,Check,Emp_058,INV-Vendor_084-555636,0,normal,44,3595.354474626231,-1903.4444746262309,0,3,0
TX-002555,2024-02-06 08:00:00,4048.07,Vendor_092,HR,Travel,Check,Emp_114,INV-Vendor_092-200638,0,normal,32,2637.2259197610306,1410.8440802389696,0,1,0
TX-002556,2024-02-20 04:38:00,2185.98,Vendor_013,HR,Payroll,Card,Emp_032,INV-Vendor_013-245406,0,normal,35,3320.0319506780124,-1134.0519506780124,0,5,0
TX-002557,2024-02-05 12:24:00,3565.94,Vendor_075,Sales,Consulting,Check,Emp_009,INV-Vendor_075-855117,0,normal,31,2556.1941935483874,1009.7458064516127,0,1,0
TX-002558,2024-02-13 01:26:00,3050.41,Vendor_058,Finance,Payroll,ACH,Emp_051,INV-Vendor_058-864204,0,normal,34,2718.410294117647,331.9997058823528,0,1,0
TX-002559,2024-01-05 00:22:00,2852.67,Vendor_022,Legal,Payroll,Check,Emp_053,INV-Vendor_022-246342,0,normal,33,2766.22851906831,86.44148093168997,0,1,0
TX-002560,2024-02-27 21:32:00,3321.88,Vendor_003,Support,IT,ACH,Emp_095,INV-Vendor_003-145145,0,normal,27,2746.7746153846156,575.1053846153845,0,5,0
TX-002561,2024-01-16 00:13:00,704.17,Vendor_031,Sales,Operations,Wire,Emp_114,INV-Vendor_031-861472,0,normal,37,2623.9062292690023,-1919.7362292690023,0,4,0
TX-002562,2024-02-20 10:36:00,1883.45,Vendor_081,Legal,Operations,Check,Emp_051,INV-Vendor_081-336122,0,normal,30,3787.006065906091,-1903.556065906091,0,4,0
TX-002563,2024-02-17 12:02:00,3508.0,Vendor_029,Sales,Travel,ACH,Emp_055,INV-Vendor_029-949382,0,normal,23,3015.4890476190476,492.5109523809524,0,2,0
TX-002564,2024-01-13 12:55:00,559.94,Vendor_032,Marketing,Supplies,Wire,Emp_044,INV-Vendor_032-509321,0,normal,39,2537.203758786566,-1977.263758786566,0,14,0
TX-002565,2024-02-26 15:15:00,2854.22,Vendor_038,Engineering,Supplies,Check,Emp_104,INV-Vendor_038-979508,0,normal,26,2540.0492307692307,314.1707692307691,0,2,0
TX-002566,2024-01-08 04:38:00,2634.57,Vendor_001,Legal,Consulting,Check,Emp_026,INV-Vendor_001-651824,0,normal,22,3603.7710087726696,-969.2010087726694,0,4,0
TX-002567,2024-01-04 05:48:00,17487.315763854946,Vendor_076,Operations,Operations,Check,Emp_111,INV-Vendor_076-392847,1,high_amount,30,2646.702525461832,14840.613238393114,0,5,0
TX-002568,2024-02-08 13:14:00,2868.65,Vendor_061,Finance,IT,ACH,Emp_068,INV-Vendor_061-849191,0,normal,41,3458.074275803163,-589.4242758031628,0,3,0
TX-002569,2024-02-19 13:56:00,194.36,Vendor_095,Operations,Payroll,Wire,Emp_101,INV-Vendor_095-683285,0,normal,42,2756.728095238095,-2562.368095238095,0,4,0
TX-002570,2024-02-15 02:18:00,3615.09,Vendor_070,Support,IT,Check,Emp_009,INV-Vendor_070-544999,0,normal,27,2500.182222222222,1114.907777777778,0,5,0
TX-002571,2024-02-11 18:14:00,2372.5,Vendor_056,Legal,Payroll,Wire,Emp_115,INV-Vendor_056-728659,0,normal,23,2481.271304347826,-108.77130434782612,0,1,0
TX-002572,2024-01-10 11:17:00,496.29,Vendor_049,HR,Payroll,Wire,Emp_053,INV-Vendor_049-586516,0,normal,35,2968.721142857143,-2472.431142857143,0,4,0
TX-002573,2024-01-12 05:19:00,263.28,Vendor_089,HR,Supplies,ACH,Emp_050,INV-Vendor_089-454156,0,normal,29,4049.3871695268895,-3786.1071695268893,0,7,0
TX-002574,2024-01-21 14:25:00,4367.03,Vendor_034,Finance,Consulting,Check,Emp_089,INV-Vendor_034-464946,0,normal,31,2820.5182405182827,1546.511759481717,0,1,0
TX-002575,2024-02-07 15:41:00,538.17,Vendor_009,Marketing,Supplies,Check,Emp_059,INV-Vendor_009-172059,0,normal,23,2132.1145454545454,-1593.9445454545453,0,1,0
TX-002576,2024-02-06 12:26:00,4797.55,Vendor_040,Operations,Supplies,Card,Emp_093,INV-Vendor_040-752955,0,normal,32,3123.052929000477,1674.4970709995232,0,5,0
TX-002577,2024-01-29 05:35:00,4820.02,Vendor_018,Legal,Supplies,Card,Emp_029,INV-Vendor_018-899791,0,normal,25,3244.913714910847,1575.1062850891535,0,1,0
TX-002578,2024-01-23 18:23:00,4209.66,Vendor_061,Engineering,Supplies,Check,Emp_060,INV-Vendor_061-585158,0,normal,41,3458.074275803163,751.585724196837,0,2,0
TX-002579,2024-01-21 20:23:00,15543.547908066104,Vendor_089,Operations,Supplies,ACH,Emp_091,INV-Vendor_089-160991,1,high_amount,29,4049.3871695268895,11494.160738539214,0,8,0
TX-002580,2024-01-31 05:27:00,1535.03,Vendor_054,HR,Consulting,ACH,Emp_027,INV-Vendor_054-646251,0,normal,23,3005.8517391304345,-1470.8217391304345,0,1,0
TX-002581,2024-01-28 18:20:00,1332.36,Vendor_073,Finance,Travel,ACH,Emp_036,INV-Vendor_073-395463,1,high_frequency,30,2825.4158620689655,-1493.0558620689656,0,7,0
TX-002582,2024-02-08 00:37:00,2445.89,Vendor_035,Marketing,IT,Wire,Emp_089,INV-Vendor_035-437370,0,normal,35,2498.9767647058825,-53.086764705882615,0,4,0
TX-002583,2024-01-17 14:24:00,2571.84,Vendor_028,Support,Travel,Wire,Emp_039,INV-Vendor_028-991155,0,normal,37,3803.5322467308665,-1231.6922467308664,0,4,0
TX-002584,2024-03-01 02:54:00,4670.76,Vendor_012,Marketing,Payroll,ACH,Emp_044,INV-Vendor_012-272966,0,normal,32,2499.3235160701242,2171.436483929876,0,1,0
TX-002585,2024-01-17 06:44:00,437.57,Vendor_094,Operations,Supplies,Card,Emp_010,INV-Vendor_094-297095,0,normal,22,3627.416190476191,-3189.8461904761907,0,1,0
TX-002586,2024-01-24 13:56:00,2355.6,Vendor_037,Engineering,Supplies,ACH,Emp_094,INV-Vendor_037-944823,0,normal,34,2707.582727272727,-351.98272727272706,0,6,0
TX-002587,2024-01-29 08:11:00,534.29,Vendor_004,Legal,Supplies,Wire,Emp_075,INV-Vendor_004-437101,0,normal,30,3943.4157484248335,-3409.1257484248335,0,1,0
TX-002588,2024-01-09 11:18:00,4062.86,Vendor_036,Marketing,Supplies,Card,Emp_092,INV-Vendor_042-637754,1,duplicate_invoice,32,3055.038064516129,1007.8219354838711,0,4,1
TX-002589,2024-02-19 10:48:00,3711.15,Vendor_018,Operations,Travel,Card,Emp_078,INV-Vendor_018-347314,0,normal,25,3244.913714910847,466.23628508915317,0,1,0
TX-002590,2024-02-10 17:18:00,3570.37,Vendor_003,Support,Operations,Check,Emp_045,INV-Vendor_003-798979,0,normal,27,2746.7746153846156,823.5953846153843,0,5,0
TX-002591,2024-01-04 09:12:00,3914.6,Vendor_100,Sales,Operations,ACH,Emp_043,INV-Vendor_100-178921,0,normal,26,2712.692692307692,1201.9073076923078,0,2,0
TX-002592,2024-02-25 10:02:00,1616.89,Vendor_091,Legal,Operations,Check,Emp_076,INV-Vendor_091-940666,0,normal,23,2089.608260869565,-472.71826086956503,0,10,0
TX-002593,2024-02-05 01:56:00,2312.63,Vendor_046,Finance,Travel,ACH,Emp_069,INV-Vendor_046-507705,0,normal,33,3052.1432305611957,-739.5132305611955,0,4,0
TX-002594,2024-01-10 08:11:00,403.05,Vendor_051,Engineering,Supplies,Card,Emp_069,INV-Vendor_051-438147,0,normal,33,3471.1343740931966,-3068.0843740931964,0,2,0
TX-002595,2024-02-04 05:51:00,4283.28,Vendor_019,HR,Supplies,Card,Emp_025,INV-Vendor_019-502414,0,normal,31,2977.7130705628747,1305.566929437125,0,10,0
TX-002596,2024-01-01 09:43:00,3850.89,Vendor_015,Legal,Consulting,Card,Emp_077,INV-Vendor_015-556869,0,normal,31,2923.1236666666664,927.7663333333335,0,2,0
TX-002597,2024-01-07 14:28:00,3979.13,Vendor_061,Marketing,Travel,Wire,Emp_008,INV-Vendor_061-221586,0,normal,41,3458.074275803163,521.0557241968372,0,2,0
TX-002598,2024-01-22 04:48:00,1238.83,Vendor_036,Legal,Payroll,Check,Emp_060,INV-Vendor_036-912200,0,normal,32,3055.038064516129,-1816.208064516129,0,4,0
TX-002599,2024-01-14 08:34:00,800.97,Vendor_089,Sales,Operations,ACH,Emp_025,INV-Vendor_089-215723,0,normal,29,4049.3871695268895,-3248.4171695268897,0,7,0
TX-002600,2024-01-12 01:19:00,1516.75,Vendor_056,Operations,Travel,ACH,Emp_096,INV-Vendor_056-682332,0,normal,23,2481.271304347826,-964.5213043478261,0,1,0
TX-002601,2024-02-29 14:17:00,2203.72,Vendor_058,Operations,IT,Wire,Emp_030,INV-Vendor_058-611979,0,normal,34,2718.410294117647,-514.6902941176472,0,2,0
TX-002602,2024-01-14 00:57:00,1837.31,Vendor_039,Finance,Payroll,Wire,Emp_042,INV-Vendor_039-536468,0,normal,23,2600.143043478261,-762.8330434782611,0,1,0
TX-002603,2024-03-01 02:36:00,4301.56,Vendor_030,Sales,IT,Card,Emp_091,INV-Vendor_029-379487,1,duplicate_invoice,23,3033.8827608649813,1267.6772391350191,0,7,1
TX-002604,2024-01-27 12:26:00,2274.02,Vendor_007,Finance,Operations,ACH,Emp_017,INV-Vendor_007-450034,0,normal,34,3137.7673386319625,-863.7473386319625,0,5,0
TX-002605,2024-01-09 04:25:00,2623.05,Vendor_020,Engineering,Supplies,ACH,Emp_005,INV-Vendor_020-451993,0,normal,37,4048.926765951174,-1425.8767659511736,0,4,0
TX-002606,2024-02-04 10:59:00,4211.44,Vendor_053,Legal,Travel,ACH,Emp_035,INV-Vendor_053-532105,0,normal,32,5061.836796882053,-850.3967968820534,0,2,0
TX-002607,2024-02-17 02:30:00,540.67,Vendor_025,HR,Payroll,Wire,Emp_046,INV-Vendor_025-997520,0,normal,44,2815.369772727273,-2274.699772727273,0,1,0
TX-002608,2024-01-14 14:33:00,956.39,Vendor_033,Legal,Supplies,Check,Emp_008,INV-Vendor_033-788105,0,normal,28,2550.7607142857146,-1594.3707142857147,0,6,0
TX-002609,2024-02-05 02:09:00,4008.51,Vendor_096,Support,Consulting,Check,Emp_036,INV-Vendor_096-983718,0,normal,35,3281.264857142857,727.245142857143,0,4,0
TX-002610,2024-01-08 04:19:00,4439.06,Vendor_055,Marketing,Payroll,ACH,Emp_068,INV-Vendor_055-172689,0,normal,35,2730.5511428571426,1708.5088571428578,0,14,0
TX-002611,2024-01-02 17:04:00,17706.05405988179,Vendor_NEW_2611,Legal,Travel,Check,Emp_028,INV-Vendor_094-565756,1,new_vendor_high,1,17706.05405988179,0.0,0,1,0
TX-002612,2024-01-16 22:31:00,717.66,Vendor_014,Engineering,Operations,Check,Emp_001,INV-Vendor_014-153065,0,normal,36,2134.2634285714284,-1416.6034285714286,0,3,0
TX-002613,2024-01-22 19:23:00,21189.17490713263,Vendor_042,Finance,Consulting,Card,Emp_057,INV-Vendor_042-713059,1,high_amount,30,3465.2441635710875,17723.93074356154,0,8,0
TX-002614,2024-02-16 20:43:00,16155.349702653351,Vendor_NEW_2614,Finance,Consulting,ACH,Emp_103,INV-Vendor_045-294684,1,new_vendor_high,1,16155.349702653351,0.0,0,2,0
TX-002615,2024-01-25 23:23:00,1375.1,Vendor_057,Marketing,Payroll,Wire,Emp_026,INV-Vendor_057-557940,0,normal,28,3861.44182160464,-2486.3418216046402,0,5,0
TX-002616,2024-02-05 08:37:00,20000.0,Vendor_025,Marketing,Consulting,ACH,Emp_046,INV-Vendor_025-808910,1,round_number,44,2815.369772727273,17184.630227272726,1,2,0
TX-002617,2024-01-08 13:18:00,2001.04,Vendor_051,Finance,Travel,Wire,Emp_039,INV-Vendor_051-698687,0,normal,33,3471.1343740931966,-1470.0943740931966,0,2,0
TX-002618,2024-02-15 02:20:00,4212.45,Vendor_076,HR,IT,Card,Emp_043,INV-Vendor_076-867732,0,normal,30,2646.702525461832,1565.7474745381678,0,4,0
TX-002619,2024-02-20 12:02:00,20000.0,Vendor_057,Operations,Operations,Wire,Emp_055,INV-Vendor_057-110730,1,round_number,28,3861.44182160464,16138.55817839536,1,4,0
TX-002620,2024-01-24 02:43:00,3867.37,Vendor_011,Marketing,Payroll,Check,Emp_015,INV-Vendor_011-417393,0,normal,34,2846.199411764706,1021.170588235294,0,7,0
TX-002621,2024-01-08 07:48:00,193.89,Vendor_017,Marketing,Travel,Card,Emp_050,INV-Vendor_017-478856,0,normal,27,2857.5396296296294,-2663.6496296296295,0,5,0
TX-002622,2024-02-01 11:22:00,3922.79,Vendor_050,Finance,Travel,ACH,Emp_106,INV-Vendor_050-330362,0,normal,26,2861.6157661684847,1061.1742338315153,0,1,0
TX-002623,2024-01-21 02:16:00,4813.66,Vendor_053,Legal,IT,Check,Emp_055,INV-Vendor_053-539430,0,normal,32,5061.836796882053,-248.17679688205317,0,1,0
TX-002624,2024-02-12 10:23:00,4038.09,Vendor_016,Finance,Payroll,Wire,Emp_063,INV-Vendor_016-998530,0,normal,42,4104.852509181274,-66.76250918127425,0,5,0
TX-002625,2024-02-11 14:17:00,4976.53,Vendor_028,Marketing,Payroll,Wire,Emp_027,INV-Vendor_028-898577,0,normal,37,3803.5322467308665,1172.9977532691332,0,5,0
TX-002626,2024-01-13 07:37:00,26690.108203874173,Vendor_081,Finance,Operations,ACH,Emp_072,INV-Vendor_081-420470,1,high_amount,30,3787.006065906091,22903.102137968082,0,4,0
TX-002627,2024-01-03 17:14:00,4178.95,Vendor_096,Sales,IT,Check,Emp_052,INV-Vendor_096-289369,0,normal,35,3281.264857142857,897.6851428571426,0,4,0
TX-002628,2024-02-29 16:14:00,2553.94,Vendor_081,Marketing,Consulting,Card,Emp_024,INV-Vendor_081-315914,0,normal,30,3787.006065906091,-1233.066065906091,0,6,0
TX-002629,2024-02-28 18:43:00,897.86,Vendor_024,Legal,Consulting,Card,Emp_085,INV-Vendor_024-651389,0,normal,22,3212.8424589157476,-2314.9824589157474,0,1,0
TX-002630,2024-01-04 18:51:00,15627.834150233215,Vendor_NEW_2630,Engineering,Operations,Card,Emp_036,INV-Vendor_037-634281,1,new_vendor_high,1,15627.834150233215,0.0,0,7,0
TX-002631,2024-01-07 03:11:00,2461.76,Vendor_014,Engineering,Supplies,Wire,Emp_047,INV-Vendor_014-847591,0,normal,36,2134.2634285714284,327.49657142857177,0,1,0
TX-002632,2024-02-14 09:06:00,1888.47,Vendor_079,Legal,IT,Card,Emp_057,INV-Vendor_079-323963,0,normal,29,2672.4585185185188,-783.9885185185187,0,1,0
TX-002633,2024-01-28 22:09:00,2576.95,Vendor_054,Support,IT,ACH,Emp_002,INV-Vendor_054-136375,0,normal,23,3005.8517391304345,-428.90173913043463,0,1,0
TX-002634,2024-01-15 00:40:00,13838.33340170542,Vendor_004,Finance,Operations,Check,Emp_114,INV-Vendor_004-327998,1,high_amount,30,3943.4157484248335,9894.917653280587,0,1,0
TX-002635,2024-01-01 15:18:00,450.51,Vendor_031,Finance,Consulting,Check,Emp_105,INV-Vendor_031-801397,0,normal,37,2623.9062292690023,-2173.396229269002,0,5,0
TX-002636,2024-01-05 00:49:00,701.94,Vendor_048,Finance,Operations,Wire,Emp_069,INV-Vendor_048-446130,0,normal,23,3207.9171428571435,-2505.9771428571435,0,1,0
TX-002637,2024-03-01 17:52:00,3181.52,Vendor_055,Operations,IT,ACH,Emp_055,INV-Vendor_055-131133,1,high_frequency,35,2730.5511428571426,450.96885714285736,0,14,0
TX-002638,2024-02-16 16:00:00,3028.32,Vendor_048,HR,Supplies,ACH,Emp_041,INV-Vendor_048-285261,0,normal,23,3207.9171428571435,-179.59714285714335,0,1,0
TX-002639,2024-02-17 11:54:00,6988.238734189624,Vendor_040,HR,Travel,Check,Emp_071,INV-Vendor_040-904850,1,high_amount,32,3123.052929000477,3865.185805189147,0,4,0
TX-002640,2024-01-14 02:30:00,1415.28,Vendor_079,Operations,Payroll,Card,Emp_012,INV-Vendor_079-928105,0,normal,29,2672.4585185185188,-1257.1785185185188,0,3,0
TX-002641,2024-02-04 14:09:00,1896.18,Vendor_056,Engineering,Payroll,Check,Emp_090,INV-Vendor_056-653978,0,normal,23,2481.271304347826,-585.091304347826,0,1,0
TX-002642,2024-01-27 15:57:00,2129.38,Vendor_033,Sales,Travel,Card,Emp_075,INV-Vendor_033-957082,1,high_frequency,28,2550.7607142857146,-421.3807142857145,0,4,0
TX-002643,2024-02-27 22:44:00,2357.41,Vendor_016,Sales,Payroll,ACH,Emp_016,INV-Vendor_016-702883,0,normal,42,4104.852509181274,-1747.4425091812745,0,4,0
TX-002644,2024-02-15 15:26:00,1570.82,Vendor_080,Sales,Operations,ACH,Emp_051,INV-Vendor_080-540097,0,normal,29,2652.113793103448,-1081.2937931034483,0,1,0
TX-002645,2024-02-28 22:14:00,3285.99,Vendor_091,Engineering,IT,Check,Emp_091,INV-Vendor_091-761473,0,normal,23,2089.608260869565,1196.3817391304347,0,11,0
TX-002646,2024-01-30 00:21:00,2148.89,Vendor_020,Sales,Payroll,Card,Emp_022,INV-Vendor_020-276221,0,normal,37,4048.926765951174,-1900.036765951174,0,4,0
TX-002647,2024-02-22 15:36:00,1246.53,Vendor_043,Legal,Consulting,Check,Emp_029,INV-Vendor_043-567193,1,high_frequency,36,3072.333244872456,-1825.803244872456,0,11,0
TX-002648,2024-01-29 23:19:00,383.52,Vendor_014,Sales,Operations,Wire,Emp_061,INV-Vendor_014-987990,0,normal,36,2134.2634285714284,-1750.7434285714285,0,1,0
TX-002649,2024-02-23 23:55:00,1871.4,Vendor_034,HR,Payroll,Check,Emp_030,INV-Vendor_034-280232,0,normal,31,2820.5182405182827,-949.1182405182826,0,1,0
TX-002650,2024-02-29 16:17:00,4860.62,Vendor_053,Sales,Consulting,Wire,Emp_002,INV-Vendor_053-599991,0,normal,32,5061.836796882053,-201.21679688205313,0,1,0
TX-002651,2024-01-11 16:44:00,4160.56,Vendor_055,Engineering,IT,Card,Emp_072,INV-Vendor_055-700033,0,normal,35,2730.5511428571426,1430.0088571428578,0,14,0
TX-002652,2024-02-21 13:23:00,3865.48,Vendor_039,Operations,Operations,Wire,Emp_031,INV-Vendor_039-116134,0,normal,23,2600.143043478261,1265.336956521739,0,2,0
TX-002653,2024-01-21 03:04:00,506.59,Vendor_084,Operations,IT,ACH,Emp_078,INV-Vendor_084-680193,0,normal,44,3595.354474626231,-3088.764474626231,0,2,0
TX-002654,2024-02-06 08:31:00,3690.43,Vendor_082,HR,Payroll,Wire,Emp_020,INV-Vendor_082-700816,0,normal,20,3988.878997849292,-298.448997849292,0,4,0
TX-002655,2024-01-13 21:18:00,302.1,Vendor_068,Finance,Payroll,Wire,Emp_053,INV-Vendor_068-737136,0,normal,20,2901.888209334918,-2599.788209334918,0,1,0
TX-002656,2024-01-18 21:59:00,2769.95,Vendor_047,Marketing,IT,Check,Emp_091,INV-Vendor_047-430357,0,normal,33,2865.957997719541,-96.00799771954098,0,10,0
